user_id,default_profile,default_profile_image,favourites_count,followers_count,friends_count,listed_count,statuses_count,geo_enabled,protected,verified,has_extended_profile,is_translator,user_lang,senti_polarity,senti_subjectivity,place_reference,possibly_sensitive,is_a_reply,is_quote_status,is_a_retweet,favorite_count,retweet_count,hash_tags_cnt,media_cnt,url_ref_cnt,symbols_cnt,user_ref_cnt,tweet_freq_hrs,bot_flg
552556484,0,0,3544,850,1038,1,6654,0,0,0,1,0,en,0.044,0.311,0.0,0.0,0.302,0.05,0.339,0.862,4149.447,0.042,0.142,0.083,0.0,0.783,12.928,0
15092225,0,0,6664,724,709,35,34454,1,0,0,0,0,en,0.03,0.416,0.081,0.0,0.386,0.003,0.022,0.898,173.493,0.169,0.038,0.027,0.0,0.529,11.756,0
4267802232,1,0,1082,364,390,6,5446,0,0,0,1,0,en,0.001,0.02,0.0,0.0,0.214,0.046,0.529,0.342,860.747,0.495,0.394,0.11,0.0,0.63,7.928,0
977161033,0,0,3249,258,391,0,3422,1,0,0,0,0,en,0.092,0.332,0.084,0.0,0.285,0.047,0.213,1.62,2736.987,0.119,0.144,0.096,0.0,0.609,16.607,0
1071604010,0,0,1935,349,266,2,3132,1,0,0,1,0,en,0.05,0.412,0.024,0.0,0.097,0.018,0.197,0.519,1114.808,0.185,0.049,0.064,0.0,0.275,17.547,0
378230015,0,0,3811,564,447,0,5561,1,0,0,1,0,en,0.08,0.327,0.001,0.0,0.26,0.04,0.27,0.687,2677.683,0.067,0.078,0.07,0.0,0.657,15.028,0
2325291331,1,0,262,188,0,0,4203,1,0,0,0,0,en,0.072,0.213,0.002,0.0,0.097,0.0,0.046,0.121,41.878,0.014,0.012,0.006,0.0,0.124,3.571,0
364545427,0,0,1733,233,220,0,9096,1,0,0,1,0,en,0.064,0.293,0.001,0.0,0.176,0.168,0.451,0.268,6143.843,0.1,0.196,0.212,0.0,0.959,16.777,0
2826791273,1,0,1988,572,796,1,2742,1,0,0,1,0,en,0.183,0.349,0.001,0.0,0.084,0.045,0.318,1.362,4210.893,0.097,0.159,0.337,0.0,0.574,13.665,0
572838091,0,0,810,963,79,5,8980,1,0,0,1,0,en,0.009,0.016,0.06,0.0,0.357,0.054,0.356,0.208,127.769,0.05,0.092,0.076,0.0,0.813,7.395,0
65401664,0,0,1615,358,616,6,14376,1,0,0,1,0,en,0.057,0.285,0.0,0.0,0.29,0.185,0.072,1.546,1700.389,0.13,0.182,0.207,0.0,0.545,4.612,0
372612403,0,0,63707,3414,505,15,17080,1,0,0,1,0,en,0.056,0.251,0.184,0.0,0.04,0.151,0.495,13.088,7718.09,0.039,0.17,0.192,0.0,0.558,6.474,0
2429671352,0,0,3372,138,0,1,11622,0,0,0,1,0,en,0.056,0.338,0.0,0.0,0.06,0.184,0.56,0.04,8755.265,0.027,0.095,0.187,0.0,0.611,3.887,0
759916501,1,0,2728,452,416,13,4033,0,0,0,0,0,en,0.134,0.336,0.0,0.0,0.045,0.05,0.842,0.076,1011.513,0.433,0.138,0.236,0.0,1.23,11.8,0
783908516,1,0,17855,441,407,1,3522,1,0,0,1,0,en,0.072,0.285,0.0,0.0,0.196,0.013,0.335,1.5,1576.89,0.046,0.093,0.028,0.0,0.488,15.753,0
805436466,0,0,6501,339,326,1,3906,1,0,0,1,0,en,0.101,0.284,0.121,0.0,0.227,0.014,0.133,1.266,1007.626,0.228,0.157,0.084,0.0,0.437,16.86,0
2914307568,1,0,13442,45,68,1,3555,0,0,0,0,0,en,0.053,0.254,0.0,0.0,0.717,0.004,0.111,1.118,407.767,0.014,0.094,0.024,0.0,0.892,10.457,0
807862398,0,0,4005,1224,1013,15,7401,1,0,0,1,0,en,0.094,0.325,0.001,0.0,0.198,0.121,0.385,0.451,927.967,0.368,0.161,0.173,0.0,0.841,10.641,0
3365209246,1,0,44,37,43,0,1018,1,0,0,1,0,en,-0.002,0.022,0.0,0.0,0.179,0.005,0.176,0.055,121.454,0.028,0.133,0.019,0.0,0.377,5.729,0
4238472515,1,0,169,1831,2000,15,805,0,0,0,0,0,en,0.034,0.349,0.0,0.0,0.488,0.025,0.101,0.747,30.228,0.172,0.075,0.132,0.0,1.609,15.538,0
910031928,1,0,2655,2058,1825,67,3186,1,0,0,0,0,en,0.2,0.32,0.296,0.0,0.254,0.058,0.15,1.108,13.261,0.321,0.247,0.367,0.0,1.26,16.019,0
1621413638,0,0,13117,101,554,11,2353,1,0,0,1,0,en,0.201,0.436,0.024,0.0,0.175,0.021,0.059,0.417,719.629,1.033,0.067,0.207,0.0,0.648,20.244,0
1583016193,1,0,8813,306,560,5,1361,0,0,0,0,0,en,0.099,0.329,0.0,0.0,0.203,0.072,0.304,1.81,1863.345,0.123,0.165,0.133,0.0,0.618,34.454,0
117928569,0,0,5089,110,157,0,3654,1,0,0,1,0,en,0.058,0.325,0.019,0.0,0.094,0.026,0.127,0.925,3273.428,0.139,0.097,0.045,0.0,0.251,15.704,0
2965844794,0,0,17727,13183,5200,40,20997,0,0,0,0,0,en,0.071,0.203,0.0,0.0,0.263,0.134,0.469,2.301,4.537,0.234,0.11,0.331,0.0,2.019,2.075,0
3637105998,1,0,6,43,183,0,1342,0,0,0,1,0,en,0.169,0.295,0.0,0.0,0.014,0.211,0.982,0.0,933.575,0.819,0.13,0.201,0.0,1.164,0.635,0
463297213,1,0,43625,548,704,13,89298,0,0,0,0,0,en,0.064,0.284,0.0,0.0,0.524,0.236,0.109,1.05,99.162,0.058,0.05,0.312,0.0,1.085,0.247,0
2767502085,0,0,1663,529,393,8,10488,1,0,0,1,0,en,0.181,0.38,0.0,0.0,0.282,0.009,0.294,0.862,138.726,0.056,0.271,0.306,0.0,0.927,6.494,0
286126462,0,0,4,57,88,0,4825,0,0,0,1,0,en,-0.018,0.102,0.0,0.0,0.016,0.004,0.976,0.001,5995.424,0.572,0.497,0.225,0.0,0.867,5.955,0
1624682809,1,0,3705,503,344,5,7418,1,0,0,1,0,en,0.03,0.233,0.002,0.0,0.022,0.203,0.432,0.187,3533.342,0.138,0.174,0.427,0.0,0.58,7.115,0
338254192,0,0,11460,317,245,3,19284,1,0,0,1,0,en,0.044,0.356,0.67,0.0,0.275,0.01,0.097,0.874,2781.964,0.04,0.067,0.103,0.0,0.509,6.198,0
112619155,0,0,13015,7578,3517,53,3651,1,0,0,1,0,en,0.265,0.433,0.0,0.0,0.315,0.124,0.246,2.802,29.984,0.195,0.175,0.418,0.0,1.098,12.18,0
2223199237,0,0,61,33,44,0,1101,0,0,0,0,0,en,0.07,0.398,0.0,0.0,0.348,0.052,0.297,0.112,451.951,0.027,0.035,0.064,0.0,0.471,32.171,0
258228815,0,0,1074,1972,302,25,80241,1,0,0,0,0,en,0.188,0.38,0.0,0.0,0.318,0.014,0.151,0.321,156.981,0.158,0.065,0.112,0.0,0.668,10.865,0
898732788,0,0,5610,429,377,2,7728,1,0,0,1,0,en,0.092,0.335,0.002,0.0,0.399,0.129,0.24,1.895,1273.897,0.056,0.092,0.177,0.0,0.697,10.253,0
32364630,1,0,1940,760,808,46,9068,1,0,0,0,0,en,0.092,0.341,0.009,0.185,0.201,0.115,0.671,0.491,997.768,0.379,0.088,0.155,0.0,1.227,6.792,0
3023077420,0,1,1190,91,594,2,4265,0,0,0,0,0,en,0.089,0.277,0.0,0.0,0.356,0.03,0.592,0.404,3225.558,0.176,0.377,0.114,0.0,1.29,6.423,0
737734728,1,0,3154,98,106,2,4335,1,0,0,0,0,en,0.072,0.269,0.12,0.0,0.283,0.045,0.369,0.423,798.965,0.206,0.18,0.101,0.001,0.9,13.355,0
3943702392,1,0,39,10175,250,3,1583,0,0,0,0,0,en,0.001,0.004,0.0,0.0,0.341,0.007,0.122,0.404,34.04,0.108,0.119,0.018,0.0,0.42,3.718,0
2297015419,1,0,318,193,1504,2,2034,1,0,0,1,0,en,0.123,0.233,0.018,0.0,0.382,0.004,0.151,0.174,385.293,0.131,0.043,0.124,0.0,0.917,21.222,0
1966159524,1,0,52,42,7,0,227,1,0,0,0,0,en,0.14,0.319,0.088,0.0,0.5,0.009,0.058,0.106,176.752,0.142,0.084,0.071,0.0,1.044,129.164,0
2334993099,1,0,3078,163,86,0,14799,1,0,0,1,0,en,0.032,0.293,0.0,0.0,0.031,0.312,0.924,0.085,32334.434,0.007,0.316,0.284,0.0,0.942,1.449,0
29434783,0,0,2418,4045,622,65,22219,1,0,0,0,0,en,0.103,0.252,0.042,0.0,0.277,0.018,0.274,3.995,52.31,0.652,0.074,0.267,0.0,0.764,7.621,0
1377305161,1,0,90115,503,870,9,72907,1,0,0,1,0,en,0.053,0.261,0.015,0.0,0.011,0.234,0.955,0.045,17372.951,0.092,0.577,0.215,0.0,1.123,0.447,0
807860436,0,0,30061,998,1195,2,8346,1,0,0,1,0,en,0.102,0.306,0.087,0.0,0.242,0.053,0.241,1.796,2913.548,0.029,0.09,0.074,0.0,0.497,14.709,0
111354647,1,0,0,104,93,4,13182,0,0,0,0,0,en,0.213,0.35,0.0,0.0,0.0,0.0,0.0,0.132,0.027,0.0,0.0,0.671,0.0,0.0,3.8,0
494294647,0,0,3865,595,721,14,12386,1,0,0,1,0,en,0.081,0.376,0.0,0.0,0.382,0.022,0.111,0.837,2669.401,0.119,0.205,0.089,0.0,0.611,6.575,0
2419662654,1,0,3033,227,217,1,2970,0,0,0,1,0,en,0.049,0.295,0.0,0.0,0.269,0.038,0.314,0.478,3942.996,0.035,0.126,0.064,0.0,0.62,17.083,0
17304859,0,0,34860,411,562,25,21948,0,0,0,1,0,en,0.075,0.318,0.0,0.0,0.111,0.107,0.677,0.15,10243.852,0.281,0.141,0.262,0.0,0.872,4.835,0
86125841,0,0,3516,367,362,3,8549,0,0,0,1,0,en,0.058,0.245,0.0,0.0,0.207,0.011,0.279,0.206,83.65,0.312,0.032,0.276,0.0,1.057,15.808,0
2185043622,0,0,9,351,1926,17,24,1,0,0,0,0,en,0.223,0.337,0.125,0.0,0.042,0.0,0.375,1.208,77.458,0.875,0.125,0.667,0.0,0.958,1834.875,0
366147882,0,0,8333,563,276,4,12777,0,0,0,1,0,en,0.03,0.294,0.0,0.0,0.005,0.391,0.993,0.017,51758.693,0.019,0.492,0.353,0.0,0.99,1.467,0
2580511047,1,0,1189,216,207,0,1587,0,0,0,1,0,en,0.102,0.321,0.0,0.0,0.066,0.086,0.712,0.666,1459.947,0.065,0.265,0.169,0.0,0.972,20.692,0
2889365683,1,0,4164,182,321,2,5204,1,0,0,1,0,en,0.039,0.348,0.0,0.0,0.317,0.024,0.306,0.872,5575.486,0.008,0.12,0.033,0.0,0.706,10.683,0
24152503,0,0,761,958,1094,13,1164,1,0,0,0,0,en,0.028,0.084,0.022,0.0,0.037,0.047,0.743,0.129,8.86,0.555,0.058,0.377,0.0,1.265,70.727,0
241278533,0,0,1079,226,208,32,18976,0,0,0,0,0,en,0.19,0.345,0.0,0.0,0.273,0.088,0.561,0.228,4097.49,0.534,0.325,0.247,0.0,1.265,6.687,0
343951197,1,0,17,120,302,22,1048,0,0,0,0,0,en,0.127,0.266,0.0,0.0,0.0,0.013,0.964,0.004,446.778,0.288,0.244,0.714,0.003,1.378,57.562,0
157436186,0,0,45930,467,1629,2,14410,1,0,0,1,0,en,0.108,0.38,0.001,0.0,0.06,0.014,0.274,0.201,3209.535,0.287,0.149,0.057,0.0,0.448,13.265,0
572204901,0,0,4928,124,104,0,2659,0,0,0,0,0,en,0.037,0.304,0.0,0.0,0.18,0.077,0.463,0.813,7788.921,0.046,0.31,0.203,0.0,0.776,29.883,0
154773766,1,0,24729,1283,2321,59,54594,0,0,0,1,0,en,0.042,0.117,0.0,0.0,0.005,0.079,0.993,0.002,1458.402,0.205,0.059,0.057,0.0,1.255,1.617,0
21637115,0,0,8581,1423,2521,36,18119,1,0,0,1,0,en,0.191,0.323,0.309,0.0,0.126,0.104,0.194,0.879,117.124,0.483,0.098,0.468,0.0,0.863,6.461,0
71450143,0,0,628,323,601,10,6806,1,0,0,1,0,en,0.179,0.362,0.112,0.0,0.105,0.008,0.182,0.163,1048.906,1.285,0.066,0.547,0.0,0.932,16.568,0
4179350774,1,0,32,18,75,1,271,0,0,0,0,0,en,0.004,0.011,0.0,0.0,0.004,0.004,0.878,0.013,2691.687,0.278,0.77,0.017,0.0,0.826,3.622,0
42893178,0,0,71,30335,30136,517,17708,0,0,0,0,0,en,0.129,0.358,0.0,0.0,0.004,0.005,0.038,0.231,125.279,0.653,0.558,0.137,0.001,0.148,7.042,0
13089332,0,0,58593,2013,1669,162,54362,1,0,0,0,0,en,0.002,0.032,0.0,0.0,0.029,0.009,0.148,0.496,635.861,0.151,0.047,0.66,0.0,0.336,2.253,0
2997568550,1,0,570,32,23,0,591,0,0,0,0,0,en,0.141,0.389,0.0,0.0,0.022,0.068,0.782,0.029,4877.091,0.162,0.152,0.272,0.0,1.222,55.242,0
3246120194,1,0,0,10,85,0,1522,0,0,0,0,0,en,0.013,0.06,0.0,0.0,0.0,0.0,0.004,0.008,0.243,0.01,0.003,0.992,0.0,0.004,19.551,0
491569908,0,0,13,481,925,2,1298,0,0,0,0,0,en,0.144,0.317,0.0,0.0,0.04,0.002,0.026,0.129,0.107,0.142,0.005,0.898,0.008,0.122,28.693,0
562357919,1,0,29073,210,352,1,3662,1,0,0,1,0,en,0.137,0.328,0.025,0.0,0.231,0.101,0.49,0.637,21695.396,0.108,0.255,0.187,0.0,0.924,18.797,0
948150980,0,0,50,306,84,13,1747,0,0,0,0,0,en,0.202,0.348,0.0,0.0,0.002,0.014,0.056,0.305,1.388,0.288,0.493,0.65,0.0,0.196,29.935,0
369911039,1,0,10262,131,314,1,5507,1,0,0,1,0,en,0.034,0.39,0.0,0.0,0.202,0.023,0.258,0.243,1688.277,0.168,0.04,0.085,0.0,0.527,15.506,0
436437627,0,0,51414,350,142,2,47637,1,0,0,1,0,en,0.045,0.303,0.0,0.0,0.021,0.246,0.92,0.322,17042.989,0.037,0.375,0.233,0.0,0.98,0.805,0
1495947138,1,0,1747,62,122,2,6802,1,0,0,0,0,en,0.058,0.197,0.061,0.0,0.314,0.019,0.085,0.181,433.986,0.061,0.052,0.106,0.0,0.515,10.317,0
1920007904,1,0,3848,65,203,0,3959,1,0,0,1,0,pt,0.022,0.05,0.203,0.0,0.184,0.01,0.123,0.261,157.111,0.162,0.051,0.121,0.0,0.291,12.523,0
55963258,0,0,32737,1738,794,55,25583,1,0,0,1,0,en,0.052,0.313,0.135,0.0,0.184,0.191,0.279,1.164,3743.709,0.198,0.17,0.389,0.0,0.799,3.569,0
291492315,1,0,1526,501,347,0,3087,0,0,0,0,0,en,0.129,0.311,0.0,0.0,0.145,0.01,0.496,0.555,2109.007,0.169,0.069,0.02,0.0,0.825,22.504,0
404612694,0,0,4936,270,286,0,44255,0,0,0,1,0,en,0.057,0.325,0.0,0.0,0.003,0.157,0.948,0.006,42465.571,0.027,0.45,0.137,0.0,0.909,3.939,0
366806549,0,0,1141,221,195,2,51518,1,0,0,1,0,en,0.043,0.316,0.034,0.0,0.011,0.377,0.965,0.006,24689.59,0.013,0.293,0.34,0.0,1.002,0.318,0
513406783,1,0,7837,645,153,9,10851,1,0,0,0,0,en,0.051,0.327,0.309,0.0,0.16,0.188,0.38,3.431,10135.234,0.029,0.296,0.199,0.0,0.628,6.971,0
39661642,0,0,188,93,343,6,4321,1,0,0,0,0,en,0.076,0.172,0.063,0.0,0.0,0.002,0.005,0.026,1.534,0.017,0.163,0.91,0.0,0.056,11.284,0
3028997653,0,0,4359,119,114,1,10906,1,0,0,1,0,en,0.067,0.132,0.523,0.0,0.248,0.038,0.142,0.247,1244.208,0.054,0.136,0.059,0.0,0.404,5.332,0
16484978,0,0,3382,618,120,22,19441,0,0,0,0,0,en,0.062,0.288,0.0,0.0,0.629,0.049,0.226,0.771,1306.03,0.145,0.216,0.226,0.001,1.488,2.298,0
3287818560,1,0,163546,789,1551,9,82464,0,0,0,0,0,en,0.111,0.318,0.0,0.0,0.0,0.049,1.0,0.0,1620.047,0.118,0.208,0.202,0.0,1.787,0.114,0
362710054,1,0,4,2915,3293,4,73950,1,0,0,0,0,en,-0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.348,0.028,0.781,0.0,0.0,1.498,0
2661524223,1,0,1145,252,236,0,1227,1,0,0,1,0,en,0.12,0.281,0.01,0.0,0.313,0.103,0.268,1.134,1832.454,0.134,0.153,0.129,0.0,0.93,29.301,0
883813284,0,0,38216,443,292,8,54650,1,0,0,1,0,en,0.083,0.318,0.0,0.0,0.178,0.309,0.458,0.486,7793.197,0.027,0.223,0.431,0.0,0.669,1.391,0
3318409255,1,0,20060,532,831,2,2387,0,0,0,1,0,en,0.118,0.272,0.0,0.0,0.21,0.03,0.583,1.313,4675.072,0.266,0.269,0.108,0.0,0.943,13.636,0
26133560,0,0,3819,362,103,2,27273,0,0,0,1,0,en,0.131,0.331,0.006,0.0,0.077,0.019,0.282,0.344,2885.268,0.014,0.074,0.027,0.0,0.376,8.131,0
3378912742,1,0,8723,635,419,0,2461,1,0,0,1,0,en,0.101,0.319,0.009,0.0,0.122,0.078,0.69,0.676,4447.914,0.033,0.135,0.118,0.0,0.889,15.535,0
2485859611,1,0,7326,509,498,0,9384,0,0,0,1,0,en,0.045,0.347,0.0,0.0,0.001,0.579,0.983,0.002,45877.707,0.003,0.15,0.528,0.0,0.927,1.553,0
1387135098,0,0,1288,459,355,0,3855,0,0,0,1,0,en,0.052,0.263,0.0,0.0,0.103,0.246,0.712,0.277,15474.231,0.054,0.291,0.321,0.0,0.838,14.408,0
56109876,0,0,40366,700,519,30,184627,1,0,0,0,0,en,0.235,0.385,0.0,0.0,0.702,0.052,0.078,0.611,49.899,0.39,0.114,0.254,0.0,1.24,2.548,0
774828691,0,0,29770,1344,1110,2,8006,1,0,0,1,0,en,0.03,0.288,0.167,0.0,0.104,0.052,0.208,1.012,632.522,0.082,0.043,0.121,0.001,0.377,8.197,0
356580095,0,0,17308,421,207,1,4681,1,0,0,1,0,en,0.08,0.281,0.209,0.0,0.287,0.153,0.251,0.884,7193.855,0.115,0.179,0.231,0.0,0.694,13.269,0
1668149720,0,0,0,14,70,0,2223,0,0,0,0,0,en,-0.004,0.014,0.0,0.0,0.0,0.005,0.994,0.0,1130.115,1.0,0.451,0.142,0.0,1.185,9.302,0
486123433,1,0,4856,253,260,3,19800,1,0,0,0,0,en,0.027,0.301,0.0,0.0,0.037,0.191,0.6,0.049,16238.922,0.018,0.315,0.253,0.001,0.635,0.892,0
182592178,0,0,1635,558,149,5,6322,1,0,0,0,0,en,0.005,0.031,0.0,0.0,0.258,0.063,0.336,0.549,232.604,0.178,0.173,0.088,0.0,0.559,9.458,0
1838636550,0,0,26866,2690,1003,9,39077,1,0,0,1,0,en,0.065,0.297,0.0,0.0,0.101,0.123,0.349,0.574,1468.937,0.02,0.408,0.141,0.0,0.423,7.123,0
2978583408,0,0,10156,225,407,0,506,0,0,0,1,0,en,0.062,0.228,0.0,0.0,0.172,0.125,0.176,0.543,427.398,0.105,0.139,0.695,0.0,0.499,67.527,0
3534004638,1,0,258,58,23,0,2272,0,0,0,0,0,en,0.079,0.127,0.0,0.0,0.014,0.023,0.932,0.007,27.378,0.681,0.118,0.128,0.0,1.462,5.22,0
332959611,0,0,621,1838,1304,6,59544,0,0,0,1,0,en,0.064,0.322,0.0,0.0,0.026,0.152,0.574,0.078,5016.666,0.028,0.065,0.151,0.0,0.603,3.714,0
445913056,1,0,6327,320,326,2,6565,1,0,0,0,0,en,0.047,0.303,0.0,0.0,0.166,0.158,0.422,0.482,7829.948,0.048,0.214,0.194,0.001,0.721,6.774,0
393190638,0,0,1176,475,198,0,15504,0,0,0,1,0,en,0.108,0.382,0.0,0.0,0.247,0.002,0.103,0.614,9.377,0.017,0.006,0.008,0.0,0.368,13.443,0
3143061484,0,0,16,43,4,0,3,0,0,0,0,0,en,0.6,0.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31648644,0,0,659,91,243,3,1518,0,0,0,0,0,en,0.026,0.109,0.0,0.0,0.06,0.028,0.395,0.095,59.006,0.348,0.128,0.32,0.0,0.799,55.411,0
3286321634,1,0,354,36,2,0,325,0,0,0,0,0,en,0.194,0.293,0.0,0.0,0.022,0.0,0.978,0.0,11645.726,1.022,0.44,0.08,0.0,1.025,9.378,0
1629520862,1,0,2618,406,299,0,1967,0,0,0,1,0,en,0.067,0.279,0.0,0.0,0.229,0.035,0.22,2.494,2252.889,0.034,0.099,0.063,0.0,0.509,26.15,0
1478061896,1,0,10,522,621,2,6798,0,0,0,0,0,en,0.024,0.136,0.0,0.0,0.002,0.022,0.334,0.09,370.404,0.138,0.1,0.759,0.0,0.677,6.787,0
566513150,0,0,2816,472,426,3,4429,0,0,0,1,0,en,0.07,0.373,0.0,0.0,0.135,0.028,0.342,0.287,2793.057,0.159,0.245,0.068,0.0,0.513,17.65,0
2771923762,0,0,3270,177,168,0,1518,1,0,0,1,0,en,0.09,0.329,0.0,0.0,0.102,0.164,0.729,0.693,10667.474,0.085,0.275,0.172,0.0,0.839,22.929,0
46928242,0,0,3396,396,54,4,17739,1,0,0,1,0,es,-0.009,0.071,0.034,0.0,0.246,0.039,0.183,2.877,1231.035,0.055,0.121,0.177,0.0,0.477,2.927,0
286812376,0,0,294,5891,457,12,50051,1,0,0,1,0,en,-0.004,0.016,0.0,0.0,0.39,0.109,0.064,1.511,9.874,0.021,0.092,0.115,0.0,0.456,2.434,0
37885587,0,0,1284,3234,1253,134,8239,1,0,0,0,0,en,0.179,0.307,0.0,0.0,0.012,0.092,0.124,1.051,9.019,0.795,0.056,0.811,0.0,1.007,7.413,0
2984951330,1,0,3904,139,152,1,3499,0,0,0,0,0,en,0.134,0.319,0.0,0.0,0.022,0.018,0.941,0.006,33703.489,0.517,0.337,0.16,0.0,1.025,8.973,0
2307249169,1,0,10957,326,341,1,4861,1,0,0,1,0,en,0.161,0.289,0.565,0.0,0.276,0.133,0.288,0.778,2396.329,0.075,0.15,0.154,0.0,0.814,11.078,0
246456146,0,0,254,1895,4983,17,6523,1,0,0,0,0,en,0.089,0.205,0.144,0.0,0.003,0.003,0.023,0.095,597.95,0.409,0.084,0.948,0.0,0.115,11.342,0
806307024,0,0,0,725,716,4,2664,0,0,0,0,0,en,0.101,0.229,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.001,0.001,1.214,0.0,0.003,19.853,0
614467617,1,0,418,455,39,8,5202,1,0,0,0,0,en,0.169,0.374,0.09,0.0,0.321,0.045,0.207,0.482,14.656,0.348,0.18,0.156,0.0,1.362,11.958,0
2562353909,1,0,404,90,97,9,1255,0,0,0,0,0,en,0.146,0.278,0.0,0.0,0.013,0.0,0.005,0.132,0.038,2.325,0.003,0.994,0.0,0.112,26.578,0
42329747,0,0,5380,416,377,0,12849,0,0,0,1,0,en,0.099,0.258,0.0,0.0,0.408,0.035,0.105,0.527,977.506,0.048,0.093,0.058,0.0,0.672,6.775,0
415848343,0,0,4036,221,212,1,3897,1,0,0,1,0,en,0.091,0.331,0.251,0.0,0.134,0.06,0.27,0.501,3276.081,0.068,0.07,0.095,0.0,0.521,13.88,0
1088029112,0,0,13594,949,490,5,16952,0,0,0,1,0,en,0.081,0.358,0.0,0.0,0.499,0.011,0.083,1.167,498.333,0.018,0.186,0.115,0.0,0.59,10.242,0
13253,0,0,534,1096,1982,102,10812,0,0,0,0,0,en,0.076,0.353,0.0,0.0,0.39,0.106,0.345,0.674,672.973,0.061,0.121,0.361,0.001,1.139,7.338,0
2358245474,0,0,706,1553,2423,6,10077,1,0,0,0,0,en,0.043,0.325,0.0,0.0,0.526,0.106,0.054,0.115,2.779,0.046,0.059,0.18,0.0,0.404,7.847,0
428238559,0,0,31658,3831,4006,43,65866,1,0,0,1,0,en,0.152,0.37,0.014,0.0,0.193,0.055,0.66,0.802,3336.086,0.204,0.197,0.169,0.0,1.49,0.715,0
2332555379,1,0,4183,235,174,0,3081,0,0,0,0,0,en,0.101,0.304,0.0,0.0,0.198,0.009,0.2,0.912,415.947,0.162,0.153,0.036,0.0,0.594,12.169,0
1320158370,0,0,52,22648,20288,18,8391,0,0,0,1,0,en,0.059,0.113,0.0,0.0,0.084,0.021,0.041,1.815,6.255,0.381,0.168,0.552,0.0,0.134,10.102,0
72648886,1,0,5934,6856,474,172,17776,1,0,0,0,0,en,0.091,0.211,0.012,0.0,0.036,0.066,0.584,2.113,932.383,0.478,0.145,0.391,0.0,1.254,4.312,0
2641735739,1,0,15665,510,446,0,991,1,0,0,1,0,en,0.182,0.369,0.0,0.0,0.246,0.049,0.218,3.766,2162.903,0.052,0.148,0.081,0.0,0.566,38.068,0
116663132,0,0,108,342,209,6,60422,0,0,0,0,0,en,0.062,0.339,0.0,0.0,0.06,0.311,0.342,0.043,2107.421,0.013,0.058,0.31,0.0,0.412,0.815,0
125218383,0,0,38,25,52,2,419,0,0,0,1,0,en,0.153,0.354,0.0,0.0,0.029,0.01,0.166,0.366,930.347,0.966,0.065,0.039,0.0,0.308,157.186,0
2707450740,1,0,590,26,115,0,536,1,0,0,0,0,en,0.165,0.34,0.026,0.0,0.071,0.007,0.546,0.158,910.318,0.165,0.372,0.169,0.0,0.727,29.155,0
233753182,0,0,13296,496,343,1,10376,1,0,0,1,0,en,0.11,0.341,0.048,0.0,0.132,0.177,0.532,1.486,13952.405,0.016,0.163,0.176,0.0,0.631,5.266,0
3329528505,0,0,1,146,51,0,5261,0,0,0,0,0,en,0.022,0.138,0.0,0.0,0.0,0.0,0.003,0.026,0.118,0.004,0.963,1.0,0.0,0.003,5.985,0
325993661,0,0,21211,1009,847,5,13347,1,0,0,1,0,en,0.063,0.347,0.106,0.0,0.03,0.196,0.806,0.24,12308.548,0.015,0.169,0.183,0.0,0.784,3.831,0
998131124,0,0,6089,182,257,0,17584,1,0,0,0,0,en,0.004,0.038,0.118,0.0,0.425,0.024,0.097,0.506,118.781,0.01,0.03,0.061,0.0,0.465,7.005,0
2190346595,1,0,37517,645,414,10,5703,0,0,0,0,0,en-gb,0.014,0.038,0.0,0.0,0.33,0.001,0.101,2.515,58.146,0.062,0.064,0.025,0.0,0.466,6.849,0
470005979,0,0,26503,428,281,2,17241,1,0,0,0,0,en,0.08,0.335,0.0,0.0,0.311,0.06,0.41,1.9,10178.635,0.022,0.185,0.086,0.001,0.713,10.564,0
301747825,1,0,589,106,419,10,1252,0,0,0,0,0,en,0.13,0.323,0.0,0.0,0.011,0.027,0.101,0.164,1414.627,1.609,0.046,0.892,0.0,0.348,52.851,0
2615535057,1,0,2410,235,247,1,3370,1,0,0,1,0,en,0.149,0.39,0.0,0.0,0.051,0.05,0.528,0.169,4330.857,0.045,0.114,0.354,0.0,0.692,18.203,0
381768688,1,0,13325,718,491,1,8143,1,0,0,0,0,en,0.124,0.306,0.01,0.0,0.035,0.032,0.921,0.076,10499.179,0.434,0.486,0.106,0.0,1.096,10.36,0
4451757672,1,0,57,220,0,0,554,0,0,0,0,0,en,0.013,0.015,0.0,0.0,0.161,0.02,0.73,0.496,1121.568,1.558,0.285,0.124,0.0,0.816,6.759,0
478622315,0,0,61,2256,916,100,10577,1,0,0,0,0,en,0.111,0.236,0.0,0.0,0.012,0.046,0.131,0.355,73.606,0.05,0.451,0.909,0.002,0.184,3.448,0
45161016,0,0,12435,258,146,1,31191,1,0,0,1,0,en,0.084,0.377,0.104,0.0,0.189,0.057,0.095,0.633,1875.602,0.078,0.094,0.094,0.0,0.309,11.74,0
211646733,0,0,790,1080,2382,30,4629,1,0,0,0,0,en,0.16,0.314,0.238,0.0,0.052,0.169,0.251,0.66,541.331,0.591,0.093,0.62,0.0,1.646,13.526,0
